dt,AverageTemperature,MaxTemperature,MinTemperature
1999-12-31,23.97,27.97,19.97
2000-01-01,24.58,28.58,20.58
2000-01-02,24.07,28.07,20.07
2000-01-03,25.34,29.34,21.34
2000-01-04,23.87,27.87,19.87
2000-01-05,25.75,29.75,21.75
2000-01-06,25.14,29.14,21.14
2000-01-07,25.78,29.78,21.78
2000-01-08,23.56,27.56,19.56
2000-01-09,26.82,30.82,22.82
2000-01-10,24.79,28.79,20.79
2000-01-11,24.11,28.11,20.11
2000-01-12,25.28,29.28,21.28
2000-01-13,27.0,31.0,23.0
2000-01-14,26.06,30.06,22.06
2000-01-15,24.64,28.64,20.64
2000-01-16,24.5,28.5,20.5
2000-01-17,25.93,29.93,21.93
2000-01-18,23.64,27.64,19.64
2000-01-19,24.74,28.74,20.74
2000-01-20,25.19,29.19,21.19
2000-01-21,26.32,30.32,22.32
2000-01-22,24.58,28.58,20.58
2000-01-23,26.45,30.45,22.45
2000-01-24,26.41,30.41,22.41
2000-01-25,23.36,27.36,19.36
2000-01-26,24.04,28.04,20.04
2000-01-27,25.89,29.89,21.89
2000-01-28,25.26,29.26,21.26
2000-01-29,23.39,27.39,19.39
2000-01-30,24.72,28.72,20.72
2000-01-31,25.78,29.78,21.78
2000-02-01,27.98,31.98,23.98
2000-02-02,24.84,28.84,20.84
2000-02-03,24.62,28.62,20.62
2000-02-04,25.47,29.47,21.47
2000-02-05,26.21,30.21,22.21
2000-02-06,26.67,30.67,22.67
2000-02-07,25.45,29.45,21.45
2000-02-08,24.92,28.92,20.92
2000-02-09,24.03,28.03,20.03
2000-02-10,24.74,28.74,20.74
2000-02-11,24.41,28.41,20.41
2000-02-12,24.98,28.98,20.98
2000-02-13,25.3,29.3,21.3
2000-02-14,24.32,28.32,20.32
2000-02-15,25.63,29.63,21.63
2000-02-16,24.68,28.68,20.68
2000-02-17,26.34,30.34,22.34
2000-02-18,25.52,29.52,21.52
2000-02-19,26.57,30.57,22.57
2000-02-20,27.11,31.11,23.11
2000-02-21,24.35,28.35,20.35
2000-02-22,25.54,29.54,21.54
2000-02-23,27.92,31.92,23.92
2000-02-24,24.02,28.02,20.02
2000-02-25,25.85,29.85,21.85
2000-02-26,25.89,29.89,21.89
2000-02-27,27.3,31.3,23.3
2000-02-28,25.17,29.17,21.17
2000-02-29,27.11,31.11,23.11
2000-03-01,24.77,28.77,20.77
2000-03-02,26.72,30.72,22.72
2000-03-03,26.04,30.04,22.04
2000-03-04,27.99,31.99,23.99
2000-03-05,26.37,30.37,22.37
2000-03-06,25.04,29.04,21.04
2000-03-07,27.59,31.59,23.59
2000-03-08,24.81,28.81,20.81
2000-03-09,26.1,30.1,22.1
2000-03-10,26.75,30.75,22.75
2000-03-11,27.73,31.73,23.73
2000-03-12,26.01,30.01,22.01
2000-03-13,25.18,29.18,21.18
2000-03-14,28.06,32.06,24.06
2000-03-15,24.8,28.8,20.8
2000-03-16,28.25,32.25,24.25
2000-03-17,25.19,29.19,21.19
2000-03-18,25.26,29.26,21.26
2000-03-19,25.42,29.42,21.42
2000-03-20,25.35,29.35,21.35
2000-03-21,27.94,31.94,23.94
2000-03-22,28.0,32.0,24.0
2000-03-23,25.44,29.44,21.44
2000-03-24,25.21,29.21,21.21
2000-03-25,27.05,31.05,23.05
2000-03-26,27.56,31.56,23.56
2000-03-27,27.0,31.0,23.0
2000-03-28,24.87,28.87,20.87
2000-03-29,27.82,31.82,23.82
2000-03-30,27.62,31.62,23.62
2000-03-31,27.63,31.63,23.63
2000-04-01,26.14,30.14,22.14
2000-04-02,25.59,29.59,21.59
2000-04-03,29.3,33.3,25.3
2000-04-04,27.22,31.22,23.22
2000-04-05,28.21,32.21,24.21
2000-04-06,25.7,29.7,21.7
2000-04-07,27.33,31.33,23.33
2000-04-08,27.33,31.33,23.33
2000-04-09,25.8,29.8,21.8
2000-04-10,26.72,30.72,22.72
2000-04-11,28.88,32.879999999999995,24.88
2000-04-12,28.07,32.07,24.07
2000-04-13,28.24,32.239999999999995,24.24
2000-04-14,28.82,32.82,24.82
2000-04-15,26.55,30.55,22.55
2000-04-16,28.47,32.47,24.47
2000-04-17,25.7,29.7,21.7
2000-04-18,27.62,31.62,23.62
2000-04-19,27.45,31.45,23.45
2000-04-20,27.03,31.03,23.03
2000-04-21,26.15,30.15,22.15
2000-04-22,27.02,31.02,23.02
2000-04-23,28.69,32.69,24.69
2000-04-24,28.23,32.230000000000004,24.23
2000-04-25,27.07,31.07,23.07
2000-04-26,29.18,33.18,25.18
2000-04-27,28.45,32.45,24.45
2000-04-28,25.49,29.49,21.49
2000-04-29,28.31,32.31,24.31
2000-04-30,28.18,32.18,24.18
2000-05-01,25.08,29.08,21.08
2000-05-02,28.59,32.59,24.59
2000-05-03,26.75,30.75,22.75
2000-05-04,25.84,29.84,21.84
2000-05-05,26.67,30.67,22.67
2000-05-06,28.22,32.22,24.22
2000-05-07,25.88,29.88,21.88
2000-05-08,28.54,32.54,24.54
2000-05-09,25.14,29.14,21.14
2000-05-10,25.24,29.24,21.24
2000-05-11,27.28,31.28,23.28
2000-05-12,26.92,30.92,22.92
2000-05-13,27.57,31.57,23.57
2000-05-14,25.05,29.05,21.05
2000-05-15,25.92,29.92,21.92
2000-05-16,27.69,31.69,23.69
2000-05-17,26.26,30.26,22.26
2000-05-18,26.1,30.1,22.1
2000-05-19,28.16,32.16,24.16
2000-05-20,28.06,32.06,24.06
2000-05-21,27.86,31.86,23.86
2000-05-22,27.39,31.39,23.39
2000-05-23,28.7,32.7,24.7
2000-05-24,24.96,28.96,20.96
2000-05-25,25.49,29.49,21.49
2000-05-26,26.72,30.72,22.72
2000-05-27,26.0,30.0,22.0
2000-05-28,26.05,30.05,22.05
2000-05-29,28.8,32.8,24.8
2000-05-30,25.06,29.06,21.06
2000-05-31,24.98,28.98,20.98
2000-06-01,27.84,31.84,23.84
2000-06-02,24.74,28.74,20.74
2000-06-03,24.27,28.27,20.27
2000-06-04,25.93,29.93,21.93
2000-06-05,27.63,31.63,23.63
2000-06-06,25.32,29.32,21.32
2000-06-07,27.83,31.83,23.83
2000-06-08,27.56,31.56,23.56
2000-06-09,25.22,29.22,21.22
2000-06-10,25.84,29.84,21.84
2000-06-11,27.79,31.79,23.79
2000-06-12,24.59,28.59,20.59
2000-06-13,24.35,28.35,20.35
2000-06-14,24.85,28.85,20.85
2000-06-15,25.0,29.0,21.0
2000-06-16,24.82,28.82,20.82
2000-06-17,24.23,28.23,20.23
2000-06-18,26.97,30.97,22.97
2000-06-19,24.75,28.75,20.75
2000-06-20,25.92,29.92,21.92
2000-06-21,24.58,28.58,20.58
2000-06-22,25.56,29.56,21.56
2000-06-23,25.69,29.69,21.69
2000-06-24,27.75,31.75,23.75
2000-06-25,26.92,30.92,22.92
2000-06-26,27.72,31.72,23.72
2000-06-27,26.06,30.06,22.06
2000-06-28,24.78,28.78,20.78
2000-06-29,25.74,29.74,21.74
2000-06-30,26.47,30.47,22.47
2000-07-01,26.21,30.21,22.21
2000-07-02,27.64,31.64,23.64
2000-07-03,26.42,30.42,22.42
2000-07-04,25.08,29.08,21.08
2000-07-05,27.86,31.86,23.86
2000-07-06,24.75,28.75,20.75
2000-07-07,25.96,29.96,21.96
2000-07-08,27.6,31.6,23.6
2000-07-09,26.89,30.89,22.89
2000-07-10,26.19,30.19,22.19
2000-07-11,26.8,30.8,22.8
2000-07-12,25.8,29.8,21.8
2000-07-13,25.64,29.64,21.64
2000-07-14,26.56,30.56,22.56
2000-07-15,27.0,31.0,23.0
2000-07-16,27.8,31.8,23.8
2000-07-17,27.4,31.4,23.4
2000-07-18,27.89,31.89,23.89
2000-07-19,24.51,28.51,20.51
2000-07-20,28.01,32.010000000000005,24.01
2000-07-21,24.85,28.85,20.85
2000-07-22,24.37,28.37,20.37
2000-07-23,26.68,30.68,22.68
2000-07-24,26.74,30.74,22.74
2000-07-25,27.95,31.95,23.95
2000-07-26,27.13,31.13,23.13
2000-07-27,25.62,29.62,21.62
2000-07-28,26.45,30.45,22.45
2000-07-29,26.49,30.49,22.49
2000-07-30,27.11,31.11,23.11
2000-07-31,26.37,30.37,22.37
2000-08-01,25.79,29.79,21.79
2000-08-02,26.97,30.97,22.97
2000-08-03,25.2,29.2,21.2
2000-08-04,25.64,29.64,21.64
2000-08-05,24.53,28.53,20.53
2000-08-06,27.5,31.5,23.5
2000-08-07,24.52,28.52,20.52
2000-08-08,25.44,29.44,21.44
2000-08-09,27.94,31.94,23.94
2000-08-10,26.48,30.48,22.48
2000-08-11,25.11,29.11,21.11
2000-08-12,28.21,32.21,24.21
2000-08-13,27.76,31.76,23.76
2000-08-14,24.51,28.51,20.51
2000-08-15,25.16,29.16,21.16
2000-08-16,26.81,30.81,22.81
2000-08-17,25.04,29.04,21.04
2000-08-18,26.39,30.39,22.39
2000-08-19,24.9,28.9,20.9
2000-08-20,26.93,30.93,22.93
2000-08-21,26.36,30.36,22.36
2000-08-22,28.12,32.120000000000005,24.12
2000-08-23,24.78,28.78,20.78
2000-08-24,26.36,30.36,22.36
2000-08-25,25.49,29.49,21.49
2000-08-26,26.69,30.69,22.69
2000-08-27,25.05,29.05,21.05
2000-08-28,27.94,31.94,23.94
2000-08-29,25.99,29.99,21.99
2000-08-30,25.97,29.97,21.97
2000-08-31,27.39,31.39,23.39
2000-09-01,27.17,31.17,23.17
2000-09-02,25.52,29.52,21.52
2000-09-03,26.63,30.63,22.63
2000-09-04,24.12,28.12,20.12
2000-09-05,24.55,28.55,20.55
2000-09-06,26.31,30.31,22.31
2000-09-07,27.25,31.25,23.25
2000-09-08,24.01,28.01,20.01
2000-09-09,24.08,28.08,20.08
2000-09-10,27.44,31.44,23.44
2000-09-11,23.9,27.9,19.9
2000-09-12,23.71,27.71,19.71
2000-09-13,25.67,29.67,21.67
2000-09-14,24.44,28.44,20.44
2000-09-15,24.73,28.73,20.73
2000-09-16,26.01,30.01,22.01
2000-09-17,24.94,28.94,20.94
2000-09-18,27.52,31.52,23.52
2000-09-19,24.45,28.45,20.45
2000-09-20,27.0,31.0,23.0
2000-09-21,27.04,31.04,23.04
2000-09-22,25.29,29.29,21.29
2000-09-23,27.53,31.53,23.53
2000-09-24,24.67,28.67,20.67
2000-09-25,23.9,27.9,19.9
2000-09-26,25.81,29.81,21.81
2000-09-27,23.57,27.57,19.57
2000-09-28,25.44,29.44,21.44
2000-09-29,26.89,30.89,22.89
2000-09-30,25.22,29.22,21.22
2000-10-01,24.35,28.35,20.35
2000-10-02,24.55,28.55,20.55
2000-10-03,27.19,31.19,23.19
2000-10-04,26.18,30.18,22.18
2000-10-05,24.18,28.18,20.18
2000-10-06,25.38,29.38,21.38
2000-10-07,25.99,29.99,21.99
2000-10-08,25.55,29.55,21.55
2000-10-09,26.67,30.67,22.67
2000-10-10,23.56,27.56,19.56
2000-10-11,24.65,28.65,20.65
2000-10-12,25.83,29.83,21.83
2000-10-13,25.69,29.69,21.69
2000-10-14,23.95,27.95,19.95
2000-10-15,24.23,28.23,20.23
2000-10-16,26.54,30.54,22.54
2000-10-17,25.67,29.67,21.67
2000-10-18,26.09,30.09,22.09
2000-10-19,26.8,30.8,22.8
2000-10-20,25.87,29.87,21.87
2000-10-21,24.79,28.79,20.79
2000-10-22,25.62,29.62,21.62
2000-10-23,24.05,28.05,20.05
2000-10-24,24.62,28.62,20.62
2000-10-25,26.15,30.15,22.15
2000-10-26,23.69,27.69,19.69
2000-10-27,23.53,27.53,19.53
2000-10-28,27.08,31.08,23.08
2000-10-29,27.39,31.39,23.39
2000-10-30,27.15,31.15,23.15
2000-10-31,24.39,28.39,20.39
2000-11-01,26.76,30.76,22.76
2000-11-02,25.57,29.57,21.57
2000-11-03,24.02,28.02,20.02
2000-11-04,26.92,30.92,22.92
2000-11-05,26.97,30.97,22.97
2000-11-06,26.63,30.63,22.63
2000-11-07,27.73,31.73,23.73
2000-11-08,27.71,31.71,23.71
2000-11-09,24.46,28.46,20.46
2000-11-10,26.92,30.92,22.92
2000-11-11,26.38,30.38,22.38
2000-11-12,26.65,30.65,22.65
2000-11-13,27.7,31.7,23.7
2000-11-14,27.09,31.09,23.09
2000-11-15,25.31,29.31,21.31
2000-11-16,27.49,31.49,23.49
2000-11-17,27.24,31.24,23.24
2000-11-18,26.56,30.56,22.56
2000-11-19,27.49,31.49,23.49
2000-11-20,25.59,29.59,21.59
2000-11-21,26.59,30.59,22.59
2000-11-22,23.76,27.76,19.76
2000-11-23,26.01,30.01,22.01
2000-11-24,26.63,30.63,22.63
2000-11-25,25.27,29.27,21.27
2000-11-26,27.21,31.21,23.21
2000-11-27,25.68,29.68,21.68
2000-11-28,24.87,28.87,20.87
2000-11-29,25.94,29.94,21.94
2000-11-30,27.36,31.36,23.36
2000-12-01,26.16,30.16,22.16
2000-12-02,27.23,31.23,23.23
2000-12-03,25.22,29.22,21.22
2000-12-04,26.06,30.06,22.06
2000-12-05,25.94,29.94,21.94
2000-12-06,24.39,28.39,20.39
2000-12-07,26.41,30.41,22.41
2000-12-08,23.7,27.7,19.7
2000-12-09,25.73,29.73,21.73
2000-12-10,24.14,28.14,20.14
2000-12-11,24.18,28.18,20.18
2000-12-12,27.35,31.35,23.35
2000-12-13,24.97,28.97,20.97
2000-12-14,25.51,29.51,21.51
2000-12-15,26.09,30.09,22.09
2000-12-16,25.42,29.42,21.42
2000-12-17,26.33,30.33,22.33
2000-12-18,23.53,27.53,19.53
2000-12-19,26.14,30.14,22.14
2000-12-20,24.73,28.73,20.73
2000-12-21,26.95,30.95,22.95
2000-12-22,24.0,28.0,20.0
2000-12-23,23.55,27.55,19.55
2000-12-24,23.67,27.67,19.67
2000-12-25,25.52,29.52,21.52
2000-12-26,24.29,28.29,20.29
2000-12-27,26.44,30.44,22.44
2000-12-28,23.65,27.65,19.65
2000-12-29,24.37,28.37,20.37
2000-12-30,26.75,30.75,22.75
2000-12-31,23.61,27.61,19.61
2001-01-01,26.52,30.52,22.52
2001-01-02,23.82,27.82,19.82
2001-01-03,26.74,30.74,22.74
2001-01-04,26.51,30.51,22.51
2001-01-05,24.25,28.25,20.25
2001-01-06,24.98,28.98,20.98
2001-01-07,25.2,29.2,21.2
2001-01-08,24.95,28.95,20.95
2001-01-09,24.21,28.21,20.21
2001-01-10,24.27,28.27,20.27
2001-01-11,26.13,30.13,22.13
2001-01-12,23.98,27.98,19.98
2001-01-13,24.5,28.5,20.5
2001-01-14,23.62,27.62,19.62
2001-01-15,24.24,28.24,20.24
2001-01-16,23.52,27.52,19.52
2001-01-17,26.16,30.16,22.16
2001-01-18,24.99,28.99,20.99
2001-01-19,24.88,28.88,20.88
2001-01-20,25.31,29.31,21.31
2001-01-21,24.42,28.42,20.42
2001-01-22,24.81,28.81,20.81
2001-01-23,25.73,29.73,21.73
2001-01-24,24.27,28.27,20.27
2001-01-25,25.22,29.22,21.22
2001-01-26,25.67,29.67,21.67
2001-01-27,23.92,27.92,19.92
2001-01-28,24.6,28.6,20.6
2001-01-29,25.58,29.58,21.58
2001-01-30,24.98,28.98,20.98
2001-01-31,26.23,30.23,22.23
2001-02-01,25.32,29.32,21.32
2001-02-02,26.27,30.27,22.27
2001-02-03,27.67,31.67,23.67
2001-02-04,24.96,28.96,20.96
2001-02-05,27.97,31.97,23.97
2001-02-06,26.18,30.18,22.18
2001-02-07,26.31,30.31,22.31
2001-02-08,26.93,30.93,22.93
2001-02-09,26.56,30.56,22.56
2001-02-10,27.68,31.68,23.68
2001-02-11,25.14,29.14,21.14
2001-02-12,24.91,28.91,20.91
2001-02-13,25.44,29.44,21.44
2001-02-14,28.38,32.379999999999995,24.38
2001-02-15,24.79,28.79,20.79
2001-02-16,26.51,30.51,22.51
2001-02-17,27.48,31.48,23.48
2001-02-18,27.72,31.72,23.72
2001-02-19,28.22,32.22,24.22
2001-02-20,28.37,32.370000000000005,24.37
2001-02-21,26.6,30.6,22.6
2001-02-22,25.35,29.35,21.35
2001-02-23,26.47,30.47,22.47
2001-02-24,27.33,31.33,23.33
2001-02-25,26.3,30.3,22.3
2001-02-26,25.48,29.48,21.48
2001-02-27,27.68,31.68,23.68
2001-02-28,27.71,31.71,23.71
2001-03-01,27.12,31.12,23.12
2001-03-02,27.33,31.33,23.33
2001-03-03,26.97,30.97,22.97
2001-03-04,28.05,32.05,24.05
2001-03-05,28.47,32.47,24.47
2001-03-06,24.93,28.93,20.93
2001-03-07,28.81,32.81,24.81
2001-03-08,26.3,30.3,22.3
2001-03-09,26.52,30.52,22.52
2001-03-10,26.39,30.39,22.39
2001-03-11,28.3,32.3,24.3
2001-03-12,27.87,31.87,23.87
2001-03-13,25.64,29.64,21.64
2001-03-14,26.55,30.55,22.55
2001-03-15,24.93,28.93,20.93
2001-03-16,28.13,32.129999999999995,24.13
2001-03-17,25.87,29.87,21.87
2001-03-18,25.25,29.25,21.25
2001-03-19,27.56,31.56,23.56
2001-03-20,25.8,29.8,21.8
2001-03-21,27.12,31.12,23.12
2001-03-22,25.56,29.56,21.56
2001-03-23,28.08,32.08,24.08
2001-03-24,28.85,32.85,24.85
2001-03-25,25.35,29.35,21.35
2001-03-26,28.29,32.29,24.29
2001-03-27,26.88,30.88,22.88
2001-03-28,25.13,29.13,21.13
2001-03-29,27.01,31.01,23.01
2001-03-30,26.85,30.85,22.85
2001-03-31,28.49,32.489999999999995,24.49
2001-04-01,26.74,30.74,22.74
2001-04-02,28.41,32.41,24.41
2001-04-03,25.91,29.91,21.91
2001-04-04,26.93,30.93,22.93
2001-04-05,27.54,31.54,23.54
2001-04-06,26.11,30.11,22.11
2001-04-07,26.17,30.17,22.17
2001-04-08,26.36,30.36,22.36
2001-04-09,28.35,32.35,24.35
2001-04-10,29.15,33.15,25.15
2001-04-11,25.89,29.89,21.89
2001-04-12,27.57,31.57,23.57
2001-04-13,25.97,29.97,21.97
2001-04-14,25.6,29.6,21.6
2001-04-15,25.54,29.54,21.54
2001-04-16,27.1,31.1,23.1
2001-04-17,27.08,31.08,23.08
2001-04-18,28.04,32.04,24.04
2001-04-19,26.94,30.94,22.94
2001-04-20,26.3,30.3,22.3
2001-04-21,25.77,29.77,21.77
2001-04-22,27.66,31.66,23.66
2001-04-23,26.25,30.25,22.25
2001-04-24,26.89,30.89,22.89
2001-04-25,25.45,29.45,21.45
2001-04-26,26.38,30.38,22.38
2001-04-27,27.98,31.98,23.98
2001-04-28,25.87,29.87,21.87
2001-04-29,28.03,32.03,24.03
2001-04-30,28.82,32.82,24.82
2001-05-01,28.48,32.480000000000004,24.48
2001-05-02,25.63,29.63,21.63
2001-05-03,26.87,30.87,22.87
2001-05-04,28.58,32.58,24.58
2001-05-05,27.92,31.92,23.92
2001-05-06,28.47,32.47,24.47
2001-05-07,26.55,30.55,22.55
2001-05-08,27.0,31.0,23.0
2001-05-09,28.58,32.58,24.58
2001-05-10,26.72,30.72,22.72
2001-05-11,27.68,31.68,23.68
2001-05-12,26.7,30.7,22.7
2001-05-13,27.83,31.83,23.83
2001-05-14,27.45,31.45,23.45
2001-05-15,26.77,30.77,22.77
2001-05-16,27.2,31.2,23.2
2001-05-17,27.39,31.39,23.39
2001-05-18,28.52,32.519999999999996,24.52
2001-05-19,27.71,31.71,23.71
2001-05-20,27.86,31.86,23.86
2001-05-21,28.88,32.879999999999995,24.88
2001-05-22,25.27,29.27,21.27
2001-05-23,25.75,29.75,21.75
2001-05-24,26.27,30.27,22.27
2001-05-25,28.78,32.78,24.78
2001-05-26,25.91,29.91,21.91
2001-05-27,27.26,31.26,23.26
2001-05-28,25.47,29.47,21.47
2001-05-29,26.08,30.08,22.08
2001-05-30,26.1,30.1,22.1
2001-05-31,27.83,31.83,23.83
2001-06-01,24.61,28.61,20.61
2001-06-02,27.2,31.2,23.2
2001-06-03,25.38,29.38,21.38
2001-06-04,27.1,31.1,23.1
2001-06-05,25.64,29.64,21.64
2001-06-06,25.88,29.88,21.88
2001-06-07,24.67,28.67,20.67
2001-06-08,24.6,28.6,20.6
2001-06-09,26.34,30.34,22.34
2001-06-10,26.72,30.72,22.72
2001-06-11,24.54,28.54,20.54
2001-06-12,24.73,28.73,20.73
2001-06-13,24.3,28.3,20.3
2001-06-14,24.82,28.82,20.82
2001-06-15,25.06,29.06,21.06
2001-06-16,26.93,30.93,22.93
2001-06-17,24.43,28.43,20.43
2001-06-18,26.92,30.92,22.92
2001-06-19,25.79,29.79,21.79
2001-06-20,24.74,28.74,20.74
2001-06-21,28.1,32.1,24.1
2001-06-22,26.19,30.19,22.19
2001-06-23,25.35,29.35,21.35
2001-06-24,24.39,28.39,20.39
2001-06-25,25.43,29.43,21.43
2001-06-26,26.62,30.62,22.62
2001-06-27,25.15,29.15,21.15
2001-06-28,26.45,30.45,22.45
2001-06-29,25.28,29.28,21.28
2001-06-30,24.35,28.35,20.35
2001-07-01,25.55,29.55,21.55
2001-07-02,25.33,29.33,21.33
2001-07-03,24.88,28.88,20.88
2001-07-04,26.02,30.02,22.02
2001-07-05,25.46,29.46,21.46
2001-07-06,27.7,31.7,23.7
2001-07-07,26.38,30.38,22.38
2001-07-08,25.33,29.33,21.33
2001-07-09,24.76,28.76,20.76
2001-07-10,26.56,30.56,22.56
2001-07-11,27.58,31.58,23.58
2001-07-12,26.41,30.41,22.41
2001-07-13,27.22,31.22,23.22
2001-07-14,26.64,30.64,22.64
2001-07-15,27.69,31.69,23.69
2001-07-16,25.53,29.53,21.53
2001-07-17,26.99,30.99,22.99
2001-07-18,25.94,29.94,21.94
2001-07-19,24.1,28.1,20.1
2001-07-20,23.95,27.95,19.95
2001-07-21,25.6,29.6,21.6
2001-07-22,26.54,30.54,22.54
2001-07-23,27.35,31.35,23.35
2001-07-24,24.03,28.03,20.03
2001-07-25,27.67,31.67,23.67
2001-07-26,27.44,31.44,23.44
2001-07-27,27.39,31.39,23.39
2001-07-28,26.47,30.47,22.47
2001-07-29,25.77,29.77,21.77
2001-07-30,27.12,31.12,23.12
2001-07-31,24.72,28.72,20.72
2001-08-01,25.6,29.6,21.6
2001-08-02,25.12,29.12,21.12
2001-08-03,28.42,32.42,24.42
2001-08-04,25.2,29.2,21.2
2001-08-05,27.23,31.23,23.23
2001-08-06,26.28,30.28,22.28
2001-08-07,24.56,28.56,20.56
2001-08-08,24.76,28.76,20.76
2001-08-09,28.15,32.15,24.15
2001-08-10,27.41,31.41,23.41
2001-08-11,26.61,30.61,22.61
2001-08-12,25.27,29.27,21.27
2001-08-13,24.46,28.46,20.46
2001-08-14,27.52,31.52,23.52
2001-08-15,25.68,29.68,21.68
2001-08-16,25.29,29.29,21.29
2001-08-17,25.12,29.12,21.12
2001-08-18,27.67,31.67,23.67
2001-08-19,26.91,30.91,22.91
2001-08-20,27.0,31.0,23.0
2001-08-21,28.13,32.129999999999995,24.13
2001-08-22,28.0,32.0,24.0
2001-08-23,27.15,31.15,23.15
2001-08-24,28.27,32.269999999999996,24.27
2001-08-25,25.35,29.35,21.35
2001-08-26,24.51,28.51,20.51
2001-08-27,28.12,32.120000000000005,24.12
2001-08-28,25.49,29.49,21.49
2001-08-29,28.32,32.32,24.32
2001-08-30,25.33,29.33,21.33
2001-08-31,25.54,29.54,21.54
2001-09-01,27.11,31.11,23.11
2001-09-02,26.72,30.72,22.72
2001-09-03,23.86,27.86,19.86
2001-09-04,25.77,29.77,21.77
2001-09-05,24.1,28.1,20.1
2001-09-06,23.76,27.76,19.76
2001-09-07,25.92,29.92,21.92
2001-09-08,23.78,27.78,19.78
2001-09-09,25.36,29.36,21.36
2001-09-10,25.93,29.93,21.93
2001-09-11,27.23,31.23,23.23
2001-09-12,27.16,31.16,23.16
2001-09-13,25.9,29.9,21.9
2001-09-14,25.48,29.48,21.48
2001-09-15,26.07,30.07,22.07
2001-09-16,27.17,31.17,23.17
2001-09-17,27.43,31.43,23.43
2001-09-18,23.6,27.6,19.6
2001-09-19,27.35,31.35,23.35
2001-09-20,26.68,30.68,22.68
2001-09-21,23.77,27.77,19.77
2001-09-22,26.67,30.67,22.67
2001-09-23,26.12,30.12,22.12
2001-09-24,27.09,31.09,23.09
2001-09-25,25.3,29.3,21.3
2001-09-26,25.48,29.48,21.48
2001-09-27,26.82,30.82,22.82
2001-09-28,25.41,29.41,21.41
2001-09-29,25.58,29.58,21.58
2001-09-30,24.45,28.45,20.45
2001-10-01,24.88,28.88,20.88
2001-10-02,24.71,28.71,20.71
2001-10-03,23.74,27.74,19.74
2001-10-04,25.89,29.89,21.89
2001-10-05,26.93,30.93,22.93
2001-10-06,26.64,30.64,22.64
2001-10-07,24.55,28.55,20.55
2001-10-08,25.91,29.91,21.91
2001-10-09,25.52,29.52,21.52
2001-10-10,26.83,30.83,22.83
2001-10-11,24.97,28.97,20.97
2001-10-12,23.71,27.71,19.71
2001-10-13,27.11,31.11,23.11
2001-10-14,26.24,30.24,22.24
2001-10-15,24.29,28.29,20.29
2001-10-16,24.38,28.38,20.38
2001-10-17,25.15,29.15,21.15
2001-10-18,25.47,29.47,21.47
2001-10-19,24.88,28.88,20.88
2001-10-20,25.62,29.62,21.62
2001-10-21,27.13,31.13,23.13
2001-10-22,26.08,30.08,22.08
2001-10-23,25.04,29.04,21.04
2001-10-24,27.0,31.0,23.0
2001-10-25,26.34,30.34,22.34
2001-10-26,25.93,29.93,21.93
2001-10-27,25.63,29.63,21.63
2001-10-28,23.91,27.91,19.91
2001-10-29,25.93,29.93,21.93
2001-10-30,25.15,29.15,21.15
2001-10-31,25.76,29.76,21.76
2001-11-01,23.64,27.64,19.64
2001-11-02,26.28,30.28,22.28
2001-11-03,25.19,29.19,21.19
2001-11-04,26.46,30.46,22.46
2001-11-05,23.97,27.97,19.97
2001-11-06,26.89,30.89,22.89
2001-11-07,25.45,29.45,21.45
2001-11-08,23.44,27.44,19.44
2001-11-09,24.39,28.39,20.39
2001-11-10,27.07,31.07,23.07
2001-11-11,25.59,29.59,21.59
2001-11-12,24.82,28.82,20.82
2001-11-13,26.8,30.8,22.8
2001-11-14,24.59,28.59,20.59
2001-11-15,26.13,30.13,22.13
2001-11-16,23.73,27.73,19.73
2001-11-17,25.93,29.93,21.93
2001-11-18,25.11,29.11,21.11
2001-11-19,24.84,28.84,20.84
2001-11-20,24.07,28.07,20.07
2001-11-21,27.09,31.09,23.09
2001-11-22,23.63,27.63,19.63
2001-11-23,23.95,27.95,19.95
2001-11-24,24.65,28.65,20.65
2001-11-25,23.66,27.66,19.66
2001-11-26,26.88,30.88,22.88
2001-11-27,26.78,30.78,22.78
2001-11-28,24.89,28.89,20.89
2001-11-29,25.11,29.11,21.11
2001-11-30,23.39,27.39,19.39
2001-12-01,26.99,30.99,22.99
2001-12-02,26.75,30.75,22.75
2001-12-03,25.2,29.2,21.2
2001-12-04,25.54,29.54,21.54
2001-12-05,26.27,30.27,22.27
2001-12-06,25.49,29.49,21.49
2001-12-07,24.72,28.72,20.72
2001-12-08,24.82,28.82,20.82
2001-12-09,25.7,29.7,21.7
2001-12-10,27.61,31.61,23.61
2001-12-11,25.59,29.59,21.59
2001-12-12,23.85,27.85,19.85
2001-12-13,27.38,31.38,23.38
2001-12-14,24.85,28.85,20.85
2001-12-15,23.79,27.79,19.79
2001-12-16,23.92,27.92,19.92
2001-12-17,24.31,28.31,20.31
2001-12-18,26.17,30.17,22.17
2001-12-19,25.1,29.1,21.1
2001-12-20,27.3,31.3,23.3
2001-12-21,26.8,30.8,22.8
2001-12-22,24.91,28.91,20.91
2001-12-23,27.57,31.57,23.57
2001-12-24,26.3,30.3,22.3
2001-12-25,23.7,27.7,19.7
2001-12-26,25.48,29.48,21.48
2001-12-27,27.27,31.27,23.27
2001-12-28,24.81,28.81,20.81
2001-12-29,27.34,31.34,23.34
2001-12-30,26.09,30.09,22.09
2001-12-31,25.96,29.96,21.96
